Time,Robot Mode,Loop Time,Error Status,Error Code,Error Source,Left Motor Output,Left Motor Encoder,Right Motor Output,Right Motor Encoder,Is Level,Is Stalled,Ball Detector Photoeye,Vision Enabled,Vision Teleop Control,Vision Auto Control,Vision Current State,Vision X Output,Vision NavX Error,Vision NavX Target,NavX Connection Status,NavX Displacement X,NavX Displacement Y,NavX Displacement Z,NavX Velocity X,NavX Velocity Y,NavX Velocity Z,NavX Acceleration X,NavX Acceleration Y,NavX Acceleration Z,NavX Pitch,NavX Yaw,NavX Roll,Gyro Angle,Roller Arm State,Roller Arm Actual,Roller Arm Desired,Shooter Arm State,Shooter Arm Actual,Shooter Arm Desired,Shooter State,Actual RPM Left,Desired RPM Left,Control Mode Left,Actual RPM Right,Desired RPM Right,Control Mode Right,Ball Shooter Cylinder,Ball Halo Cylinder,Scaler Motor Output,Scaler Solenoid Fire,Auto To Run,Auto Current File,Auto File Status,Auto Current Command,Auto Trimmed Command,Shooter Amps Left,Shooter Amps Right, Vision After Offset
02:54:48.621 PM 04/28/2016,Teleop Enabled,10,TRUE,-44003,<LOCATION>WPI_CameraIssue HTTP Request with Authentication.vi<CALLSTACK>WPI_CameraIssue HTTP Request with Authentication.vi< <WPI_CameraIssue Get.vi< <WPI_CameraSet Image Appearance Property.vi< <WPI_CameraSet Image Size.vi< <Vision Processing.vi< <Robot Main.vi,-0.000000,-0.256666,-0.000000,0.545415,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039032,0.003036,0.000000,0.000000,0.000000,0.000000,-0.002000,-0.003000,0.000000,1.900000,-0.120000,0.230000,-9.349107,ResetBack,-0.023193,-0.000049,ResetBack,-3147.000000,-0.250000,Suck,0.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:48.721 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.192500,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.038757,0.002457,0.000000,-0.015945,-0.031326,0.000000,-0.091000,0.005000,-0.056000,2.070000,-0.160000,0.150000,-9.397423,ResetBack,-0.023193,-0.000049,ResetBack,-3147.000000,-0.250000,Suck,-15.000000,1818.181818,Speed,0.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:48.821 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.038666,0.000626,0.000000,-0.002701,-0.046921,0.000000,-0.001000,-0.051000,0.013000,2.060000,-0.210000,0.100000,-9.450507,ResetBack,-0.023193,-0.000049,ResetBack,-982.000000,-0.250000,Suck,-457.500000,1818.181818,Speed,-300.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:48.921 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.038483,-0.001053,0.000000,0.006180,0.006927,0.000000,0.033000,0.021000,0.078000,2.030000,-0.240000,0.240000,-9.467944,ResetBack,-0.023193,-0.000049,ResetBack,4459.000000,-0.250000,Suck,-1072.500000,1818.181818,Speed,-937.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.021 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039581,0.000519,0.000000,0.010498,0.031219,0.000000,-0.045000,0.010000,0.036000,2.080000,-0.240000,0.190000,-9.476326,Reset,-0.023193,0.000000,ResetBack,11788.000000,-0.250000,Suck,-1582.500000,1818.181818,Speed,-1470.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.121 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039917,0.001755,0.000000,0.009079,0.015976,0.000000,-0.012000,-0.047000,0.132000,2.060000,-0.240000,0.210000,-9.490461,Hold,0.000488,0.000000,ResetBack,20540.000000,-0.250000,Suck,-1830.000000,1818.181818,Speed,-1860.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.221 PM 04/28/2016,Teleop Enabled,11,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039642,0.001953,0.000000,-0.020874,0.009827,0.000000,0.019000,-0.057000,0.019000,2.050000,-0.250000,0.180000,-9.501898,Hold,0.000732,0.000000,ResetBack,20540.000000,-0.250000,Suck,-1830.000000,1818.181818,Speed,-1867.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.322 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039322,0.002258,0.000000,-0.000931,0.007797,0.000000,-0.012000,-0.039000,-0.039000,2.030000,-0.270000,0.400000,-9.530770,Hold,0.000732,0.000000,ResetBack,30216.000000,-0.250000,Suck,-1792.500000,1818.181818,Speed,-1777.500000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.422 PM 04/28/2016,Teleop Enabled,9,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.039108,0.002090,0.000000,-0.013916,-0.003296,0.000000,0.015000,0.031000,-0.014000,2.050000,-0.270000,0.270000,-9.538805,Hold,0.000732,0.000000,ResetBack,37457.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1710.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
02:54:49.522 PM 04/28/2016,Teleop Enabled,10,FALSE,0,NO ERROR,-0.000000,-0.102666,-0.000000,0.532582,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Disabled,0.000000,0.000000,0.000000,TRUE,0.038788,0.002274,0.000000,0.000000,0.004471,0.000000,0.026000,0.033000,0.041000,2.090000,-0.270000,0.340000,-9.546871,Hold,0.000732,0.000000,ResetBack,39134.000000,-0.250000,Suck,-1755.000000,1818.181818,Speed,-1695.000000,1818.181818,Speed,Off,On,0.000000,FALSE,0,,,,,0.000000,0.000000,-0.050000
