Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
08:00:33.565 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,3.080000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,0.000000,0.000000,0.004000
08:00:33.666 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,3.080000,0.000000,105.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,0.000000,0.000000,0.001000
08:00:33.766 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,3.080000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,-0.002000,0.000000,0.001000
08:00:33.867 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,3.080000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,0.000000,0.000000,0.000000
08:00:33.967 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.170000,3.070000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,0.000000,0.000000,0.002000
08:00:34.068 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.170000,3.080000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,-0.001000,0.000000,0.005000
08:00:34.169 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.020000,1.170000,3.070000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.087326,11.020920,0.000000,0.000000,0.000000,0.004000
08:00:34.269 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.070000,1.210000,3.190000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.007172,0.020737,0.000000,1.087402,11.021103,0.000000,0.070000,0.257000,-0.114000
08:00:34.369 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.630000,1.260000,5.140000,0.000000,103.000000,1,0,0.000000,0.000000,0,-0.002625,0.372940,0.000000,1.087341,11.035477,0.000000,0.009000,0.202000,0.163000
08:00:34.469 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.930000,1.190000,4.750000,0.000000,105.000000,1,0,0.000000,0.000000,0,-0.010696,0.447906,0.000000,1.087326,11.057449,0.000000,-0.006000,-0.051000,0.007000
08:00:34.572 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.210000,1.200000,4.870000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.420120,0.000000,1.087189,11.078629,0.000000,-0.025000,-0.008000,0.068000
08:00:34.672 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.490000,1.220000,4.370000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.005936,0.400726,0.000000,1.087296,11.099274,0.000000,0.003000,-0.046000,0.023000
08:00:34.772 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.680000,1.140000,4.470000,0.000000,101.000000,1,0,0.000000,0.000000,0,-0.027176,0.449005,0.000000,1.087051,11.119003,0.000000,-0.058000,0.568000,-0.097000
08:00:34.872 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,3.120000,0.560000,4.190000,0.000000,102.000000,1,0,0.000000,0.000000,0,-0.069839,0.586014,0.000000,1.084229,11.149384,0.000000,-0.020000,-0.221000,0.064000
08:00:34.973 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.350000,1.410000,4.660000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.078262,0.449051,0.000000,1.083740,11.173569,0.000000,0.248000,0.329000,0.153000
08:00:35.073 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-5.070000,1.150000,4.280000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.134796,0.805206,0.000000,1.091064,11.206924,0.000000,0.152000,-0.004000,0.159000
08:00:35.173 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-2.200000,0.010000,8.010000,0.000000,101.000000,0,0,0.000000,0.000000,0,0.181442,1.114838,0.000000,1.097778,11.267715,0.000000,0.704000,-0.246000,0.242000
08:00:35.273 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,4.480000,0.000000,7.690000,0.000000,102.000000,0,0,0.000000,0.000000,0,0.493210,0.657623,0.000000,1.116776,11.312500,0.000000,0.064000,-0.567000,-0.672000
08:00:35.373 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.870000,1.060000,8.630000,0.000000,102.000000,0,0,0.000000,0.000000,0,0.375641,0.319550,0.000000,1.137115,11.336258,0.000000,0.018000,-0.614000,-0.029000
08:00:35.475 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-1.530000,0.950000,10.170000,1.000000,104.000000,0,0,0.000000,0.000000,0,0.290146,0.310364,0.000000,1.154678,11.351135,0.000000,-0.234000,-0.460000,-0.156000
08:00:35.575 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,-6000.000000,-6000.000000,Speed,Speed,-0.750000,1.070000,13.400000,2.000000,107.000000,0,0,0.000000,0.000000,0,0.412872,-0.043854,0.000000,1.170151,11.353195,0.000000,0.729000,0.589000,-0.550000
08:00:35.675 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.250000,0.480000,15.680000,2.000000,104.000000,0,0,0.000000,0.000000,0,0.527206,0.097153,0.000000,1.195312,11.354431,0.000000,-0.261000,-0.590000,0.263000
08:00:35.775 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.040000,0.160000,16.690000,2.000000,100.000000,0,0,0.000000,0.000000,0,0.206696,-0.187759,0.000000,1.213043,11.348480,0.000000,0.186000,-0.093000,-0.226000
08:00:35.876 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.840000,0.460000,17.380000,2.000000,102.000000,0,0,0.000000,0.000000,0,0.500763,-0.003357,0.000000,1.231369,11.342239,0.000000,-0.073000,0.214000,-0.429000
