Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
08:38:14.363 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,4000.000000,4000.000000,Speed,Speed,-25.260000,-2.840000,-5.310000,0.000000,3430295.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.000000,0.000000,-0.002000
08:38:14.463 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-25.260000,-2.840000,-5.310000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.000000,0.000000,-0.002000
08:38:14.563 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,2.480000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.001000,0.000000,0.003000
08:38:14.663 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,2.480000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.000000,0.000000,0.000000
08:38:14.764 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,2.480000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,-0.002000,0.000000,0.001000
08:38:14.869 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,2.480000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.000000,0.000000,-0.001000
08:38:14.967 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,0.920000,2.480000,0.000000,100.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,2.443542,0.628876,0.000000,0.003000,-0.001000,-0.001000
08:38:15.070 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.460000,0.700000,5.640000,0.000000,105.000000,1,0,0.000000,0.000000,0,0.255722,0.445236,0.000000,2.449448,0.654434,0.000000,0.003000,-0.001000,-0.001000
08:38:15.171 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.400000,0.750000,2.020000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.274780,0.200363,0.000000,2.456604,0.662308,0.000000,0.141000,-0.332000,0.312000
08:38:15.271 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.830000,0.770000,2.610000,0.000000,103.000000,1,0,0.000000,0.000000,0,0.271820,0.098480,0.000000,2.470688,0.669296,0.000000,0.065000,-0.328000,0.988000
