Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
08:31:09.274 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-5.900000,1.190000,3.090000,0.000000,3005186.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
08:31:09.374 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.130000,1.140000,7.590000,0.000000,103.000000,0,0,0.000000,0.000000,0,-0.060593,0.566833,0.000000,1.696625,4.258911,0.000000,-0.998000,-0.231000,-0.538000
08:31:09.475 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.840000,0.540000,8.330000,0.000000,101.000000,0,0,0.000000,0.000000,0,-0.397598,1.274704,0.000000,1.680984,4.305405,0.000000,-0.371000,0.736000,0.946000
08:31:09.575 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.410000,0.940000,9.880000,0.000000,101.000000,0,0,0.000000,0.000000,0,-0.470230,1.491577,0.000000,1.658905,4.378510,0.000000,0.033000,-0.071000,0.708000
08:31:09.676 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.620000,0.920000,9.450000,0.000000,103.000000,0,0,0.000000,0.000000,0,0.000000,1.509079,0.000000,1.644302,4.454117,0.000000,-0.043000,-0.135000,0.267000
08:31:09.776 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.480000,0.870000,9.250000,0.000000,101.000000,0,0,0.000000,0.000000,0,-0.017853,1.447433,0.000000,1.643616,4.527420,0.000000,-0.037000,-0.066000,0.222000
08:31:09.877 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-2.310000,0.780000,9.020000,0.000000,104.000000,0,0,0.000000,0.000000,0,-0.057816,-0.029587,0.000000,1.641724,4.555466,0.000000,-0.011000,-0.134000,0.073000
08:31:09.980 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-3.060000,0.730000,8.980000,0.000000,103.000000,0,0,0.000000,0.000000,0,-0.006592,-0.129837,0.000000,1.641037,4.550903,0.000000,-0.052000,-0.076000,-0.078000
08:31:10.081 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-3.820000,0.770000,7.720000,0.000000,101.000000,0,0,0.000000,0.000000,0,0.001846,-0.186539,0.000000,1.640244,4.542496,0.000000,0.053000,-0.080000,-0.023000
08:31:10.182 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-4.930000,0.620000,7.270000,0.000000,101.000000,0,0,0.000000,0.000000,0,-0.023514,-0.279327,0.000000,1.639954,4.530212,0.000000,-0.009000,-0.096000,-0.084000
08:31:10.282 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-5.110000,0.950000,9.540000,0.000000,102.000000,0,0,0.000000,0.000000,0,-0.057236,-0.396606,0.000000,1.637894,4.513275,0.000000,0.234000,-0.150000,-0.137000
08:31:10.382 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-4.370000,0.870000,14.490000,0.000000,102.000000,0,0,0.000000,0.000000,0,-0.037155,-0.633026,0.000000,1.637405,4.482544,0.000000,-0.076000,-0.654000,0.269000
08:31:10.483 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-1.490000,0.350000,23.740000,0.000000,101.000000,0,0,0.000000,0.000000,0,0.114609,-0.990143,0.000000,1.638382,4.446274,0.000000,-0.119000,0.231000,-1.204000
08:31:10.583 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.120000,1.270000,25.170000,0.000000,101.000000,0,0,0.000000,0.000000,0,0.295242,-0.968277,0.000000,1.651657,4.387085,0.000000,0.214000,0.426000,-0.210000
08:31:10.684 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.190000,0.540000,20.580000,0.000000,101.000000,0,0,0.000000,0.000000,0,0.368484,-0.977951,0.000000,1.668976,4.338943,0.000000,0.200000,0.118000,-1.387000
08:31:10.784 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.030000,2.950000,32.270000,0.000000,102.000000,0,0,0.000000,0.000000,0,0.373154,-0.953491,0.000000,1.687500,4.291000,0.000000,-0.037000,0.152000,-1.039000
08:31:10.885 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.580000,-0.490000,27.960000,0.000000,102.000000,0,0,0.000000,0.000000,0,0.967957,-1.813385,0.000000,1.714661,4.222443,0.000000,0.274000,-0.748000,-0.585000
