Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
08:15:40.509 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,2.400000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,0.000000,0.000000,0.005000
08:15:40.609 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,2.400000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,0.001000,0.001000,0.003000
08:15:40.709 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.000000,1.150000,2.410000,0.000000,103.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,-0.002000,0.000000,0.000000
08:15:40.810 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,2.410000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,0.000000,0.000000,0.002000
08:15:40.910 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,2.400000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,0.001000,0.002000,0.004000
08:15:41.010 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.150000,2.400000,0.000000,101.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,-0.001000,0.000000,0.007000
08:15:41.110 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.010000,1.140000,2.410000,0.000000,102.000000,1,0,0.000000,0.000000,0,0.000000,0.000000,0.000000,1.732208,6.409988,0.000000,0.000000,0.001000,0.004000
08:15:41.211 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.040000,1.100000,4.080000,0.000000,102.000000,1,0,0.000000,0.000000,0,-0.006027,0.244476,0.000000,1.732101,6.413010,0.000000,0.049000,1.214000,0.143000
08:15:41.311 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.810000,1.290000,7.250000,0.000000,103.000000,0,0,0.000000,0.000000,0,0.215103,0.807693,0.000000,1.737289,6.439621,0.000000,-0.094000,0.864000,-0.637000
08:15:41.413 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.990000,1.130000,7.240000,0.000000,100.000000,0,0,0.000000,0.000000,0,0.000000,1.249374,0.000000,1.743546,6.507202,0.000000,-0.003000,0.249000,-0.711000
