Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
09:02:52.948 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,179.170000,0.900000,2.600000,0.000000,4908857.000000,1,0,0.000000,0.000000,0,0.000000,0.014328,0.000000,6.436356,1.833633,0.000000,0.000000,0.000000,0.000000
09:02:53.049 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,179.170000,0.900000,2.600000,0.000000,101.000000,1,0,0.000000,0.000000,0,-0.347092,0.721863,0.000000,6.426361,1.870255,0.000000,-0.957000,0.445000,-0.272000
09:02:53.150 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.340000,0.850000,9.270000,0.000000,108.000000,0,0,0.000000,0.000000,0,-0.363159,1.082642,0.000000,6.413101,1.909027,0.000000,-0.378000,0.406000,0.078000
09:02:53.251 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.630000,0.870000,8.910000,0.000000,102.000000,0,0,0.000000,0.000000,0,-0.363159,1.082642,0.000000,6.413101,1.909027,0.000000,0.131000,0.103000,-0.573000
09:02:53.352 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.250000,0.720000,11.740000,0.000000,102.000000,0,0,0.000000,0.000000,0,-0.018936,1.097015,0.000000,6.395325,2.040543,0.000000,-0.040000,-0.003000,-0.178000
09:02:53.452 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.830000,0.730000,15.240000,0.000000,109.000000,0,0,0.000000,0.000000,0,-0.018936,1.097015,0.000000,6.395325,2.040543,0.000000,0.006000,-0.072000,-0.248000
09:02:53.555 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,0.830000,0.730000,15.240000,0.000000,105.000000,0,0,0.000000,0.000000,0,-0.037048,0.734497,0.000000,6.394012,2.089630,0.000000,0.028000,0.365000,0.192000
09:02:53.655 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,1.440000,0.580000,31.500000,0.000000,102.000000,0,0,0.000000,0.000000,0,-0.305847,0.376740,0.000000,6.381226,2.120102,0.000000,-0.050000,-0.335000,-0.076000
09:02:53.756 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.810000,-0.080000,36.200000,0.000000,103.000000,0,0,0.000000,0.000000,0,-0.554581,0.221176,0.000000,6.364105,2.131653,0.000000,0.168000,-0.123000,-1.046000
09:02:53.857 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,2.810000,-0.080000,36.200000,0.000000,106.000000,0,0,0.000000,0.000000,0,-0.585602,0.143417,0.000000,6.337830,2.140839,0.000000,-0.063000,-0.448000,1.116000
09:02:53.958 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,5.130000,-0.410000,24.010000,0.000000,103.000000,0,0,0.000000,0.000000,0,-0.787537,0.167084,0.000000,6.292984,2.146500,0.000000,-0.370000,0.256000,0.407000
09:02:54.057 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,5.440000,-2.740000,3.530000,0.000000,105.000000,1,0,0.000000,0.000000,0,-1.035034,0.220276,0.000000,6.253372,2.153046,0.000000,0.090000,-1.129000,-0.227000
09:02:54.157 PM 02/09/2016,Autonomous Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,9.690000,-2.210000,15.690000,0.000000,104.000000,0,0,0.000000,0.000000,0,-0.591919,0.203964,0.000000,6.205444,2.164001,0.000000,0.374000,-0.373000,-0.626000
