Time,RobotMode,AutoToRun,ErrorStatus, ErrorCode,ErrorSource,ActualRPM1,ActualRPM2,DesiredRPM1,DesiredRPM2,ControlMode1,ControlMode2,NavXYaw,NavXRoll,NavXPitch,ShooterState,LoopTime,IsLevel,IsAutoTargeting,LeftMotorOutput,RightMotorOutput,IsHaloDrive,NavXVelocityX,NavXVelocityY,NavXVelocityZ,NavXDisplacementX,NavXDisplacementY,NavXDisplacementZ,NavXAccelerationX,NavXAccelerationY,NavXAccelerationZ
07:49:11.335 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.080000,1.010000,2.640000,2.000000,103.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270859,10.537521,0.000000,0.000000,0.001000,0.005000
07:49:11.438 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.080000,1.020000,2.660000,2.000000,100.000000,1,0,0.000000,0.000558,0,-0.013412,-0.005371,0.000000,1.270538,10.537369,0.000000,-0.022000,0.002000,-0.012000
07:49:11.539 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.080000,1.010000,2.650000,2.000000,101.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.003000,0.003000,0.003000
07:49:11.639 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.080000,1.010000,2.650000,2.000000,101.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.000000,-0.002000,0.006000
07:49:11.741 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.010000,2.640000,2.000000,102.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,-0.001000,0.002000,0.004000
07:49:11.841 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.010000,2.630000,2.000000,101.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.001000,-0.002000,0.002000
07:49:11.942 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.010000,2.640000,2.000000,103.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,-0.003000,0.000000,0.005000
07:49:12.042 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.000000,2.640000,2.000000,103.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.000000,0.000000,0.008000
07:49:12.145 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.000000,2.640000,2.000000,101.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.002000,-0.003000,0.002000
07:49:12.248 PM 02/09/2016,Teleop Enabled,0,TRUE,-44087,NetComm_CAN_Receive.vi:5470007<APPEND>  <b>Complete call chain:</b>      NetComm_CAN_Receive.vi:5470007      WPI_CANTalonSRX_Receive.vi      WPI_MotorControlOpenCANTalonSRX.vi      Begin.vi      Robot Main.vi,0.000000,0.000000,0.000000,0.000000,Speed,Speed,-0.090000,1.000000,2.640000,2.000000,101.000000,1,0,0.000000,0.000558,0,0.000000,0.000000,0.000000,1.270386,10.537308,0.000000,0.000000,0.000000,0.004000
